store_id,kakao_nickname,kakao_date,kakao_content,kakao_star
20506430,현현,2016.03.26.,,2.0
20506430,임곰,2016.03.10.,굽는 삼계탕말이 필요없음 은이 버섯과 산삼 배양근이 들어간 눈꽃 삼계탕은 일품 마무리는 직접 도정한 잡곡밥으로완전 최고,5.0
20384494,자케준,2021.05.21.,커피가 참 맛있어요,5.0
20660259,맛남,2022.07.06.,성인 두명가서 비냉두개 양이 너무 적어서  후식냉면 잘못준건가 했습니다,3.0
20660259,,2019.07.13.,완전 맛 없어요가서 후회하지 마세요,1.0
22802814,이상수,2022.03.08.,맜있음 진짜로,5.0
20530233,오산까마귀,2020.05.12.,오산천 가면서 김밥 사갔는데 속이 엄청나요bb,4.0
20441853,배새일,2022.07.06.,,1.0
20622063,라우린,2022.08.09.,,4.0
20622063,맛있구나,2022.06.16.,고기와 기본세팅 다 좋은데 회식장소라 그런가 테이블이 너무 널찍해서 대화가 힘들다 고기는 무난무난,3.0
20622063,유,2022.02.22.,진짜 너무 맛있어요 고기 완전 겉은 바삭하고 속은 쫄깃한 게 이런 식감 처음이네요 직원 분들 너무 친절하시고 센스도 넘치시고 세심하셔요 기본으로 주시는 명이나물도 양 많고 맛있고 멜젓이랑 특제양념장 별미네요 최고,5.0
20622063,ㅇㅇ,2020.04.21.,레게노,5.0
20622063,,2020.04.11.,캠핑장에서 먹었던 삼겹살맛이 납니다 불향도 좋고 냄새도 없어요,5.0
20622063,HELLYEAH,2020.03.04.,,5.0
20622063,LocalExplorer,2019.07.29.,점원분들 친절하시고 고기맛도 좋아요,4.0
20622063,신준식특공201,2019.03.05.,,3.0
20622063,카카오8년투자후익절,2018.12.08.,육즙이 잘 느껴짐 씹는맛도 있고,4.0
20622063,종서,2018.09.27.,삽겹살 맛있다,5.0
20622063,고독한 탐식가,2018.04.22.,삼겹살구이,3.0
20622063,tpajfqEnr,2018.03.30.,고기는 뭐 말할것도 없고 직원분 서비스 최고ㅎㅎ,5.0
20622063,SL Lee,2018.01.31.,,4.0
20622063,p,2017.03.15.,,5.0
20622063,Gmax Kim,2016.06.26.,,3.0
20131178,전기룡,2022.06.22.,보신탕  애호자로서한마디로최곱니다,5.0
15536038,Woomin Jung,2021.06.28.,음식이 정갈하고 맛있습니다 가성비좋은 맛있는 분식집이 집근처에 있어서 좋네요,5.0
15536038,수내동핫주먹,2021.01.24.,옛날에 첨 생겼을때 김밥 너무 비싸서 놀랐었음특히 마주보는곳에 김밥나라가있고 예전에 이쪽에 김밥천국이 있어서 더 그랬던거같기도이젠 다른곳들도 슬슬 비슷한 가격이 되었구나근데 참김밥이 그냥맛이 하염없이 없던기억만 고등학교 야자 들가기 전 석식탐에 먹는 참치김밥을 너무 좋아하던 나에게 참치향 우엉김밥을 준 곳2점은 수내동의 정으로 드림,2.0
15536038,Paul Seo,2020.08.23.,어제 우중에 김밥 먹고 싶어서 어렵게 찾아감 멸치하고 진미 김밥 포장해왔는데 마감 시간쯤 가서 그랬나요 속재료는 말랐고 달기만하고 아무맛도 안나는 세상에 이렇게 맛없는 김밥은 처음 먹어봄 몇 개 집어먹고 버림 어지간하면 평점 안쓰는데 그냥 넘어갈 수가 없서서 글 남깁니다 8천원 날림,1.0
15536038,이준,2018.10.08.,할머니 어머니 우리 8살 5살 아이들 모두 너무나 좋아합니다 꽤 괜찮은 김밥집인데 평가가 없어서 아쉬워서 평가 남깁니다,5.0
17548179,몬몬,2021.06.14.,양도 많고 순대 잡내가 안 나고 부드러워요 튀김도 바삭해요 사장님도 친절하시고 최고 많이 파세요,5.0
17548179,제로,2021.05.12.,친절하고 맛있어요,5.0
20494853,황윤수,2020.12.24.,상품권이 생겨 먹어보게 되었는데 생각보다 양도 괜찮고 맛있었습니다   소량이지만 치킨무가 추가적으로 더 들어 있어  좋았습니다,5.0
20494853,황윤주,2020.01.27.,치킨  맛은 괜찮지만옥수수 샐러드도 안주고 양도 적어 별로네요네네는 늘 푸짐하다는 생각으로 먹었는데여긴 걍 그래요,2.0
20498158,lawstar1,2023.01.07.,맛있고 친절해요,4.0
20498158,캣파더,2022.01.19.,매운탕맛도 얼큰하고 좋아요,5.0
20498158,아스마일,2021.07.07.,20년 정도 갔나바로 만들어서 나오는 밑반찬도 굿송어소+빠가매운탕은 최애,5.0
20498158,이종한,2021.05.04.,생선 재료 싱싱국물 진국수제비 쫀득,5.0
17548173,ksm,2022.09.17.,커피랑 크로플 잘하는 집,5.0
17548173,Michael Yoon,2022.08.14.,궤도 반성 하세요,1.0
17548173,ㅇㅅㅇ,2022.08.12.,코코넛 스무디 사랑해요ㅠ 코코넛라떼가 먹고 싶은데 너무 달까봐 걱정했거든요 여기는 딱 적당한맛 안단건아닌데 너무 불량식품같은 느낌은 아니고 아무튼 맛있다는겁니다,5.0
17548173,ggong,2022.06.06.,,5.0
17548173,삥고,2022.05.27.,돌체라떼 시켰는데 그냥 라떼를 줌 몇입먹다 이상해서 말하니까 그자리에서 연유를 더 넣어서줌바쁘더라도 실수 있었으면 다시 만들어주는게 맞지않나 싶음맛도 만드는사람따라 다른듯,1.0
17548173,모여모여,2022.04.26.,가게2면이 통유리로되어있어 밝고깨끗한내부가 넘 마음에 들어요 커피맛도 부드러워서 힐링되는 기분굿,5.0
17548173,유나,2022.04.24.,인테리어 깔끔하고커피 맛있어요크로플도 맛있네요,5.0
17548173,김지태,2022.01.31.,커피가 쓰지 않지만 그렇다고 연하지도 않아서 좋아요,5.0
17548173,asap,2021.12.26.,위생상태 최악 크로플 만드는걸 우연히 봤는데 맨손으로 만지작 거림 이런덴 안감,1.0
17548173,none,2021.06.01.,크로플에 꽂혀서 이집저집 다 다녀봤는데 여기가 젤 맛있는 거 같아요   ,5.0
17548173,,2021.05.10.,,5.0
17548173,남궁훈nkayplay,2021.03.25.,커피맛있어요,5.0
20704411,탐그루,2023.02.02.,,3.0
20704411,DHFT,2022.10.11.,믿고먹는 코코이찌방야 카레아들이 좋아해서 자주갑니다,5.0
20704411,비비네잍,2022.09.08.,오랜만에 먹어서 맛은 있었습니다 근데 전부터 느꼈지만 가격은 착하지 않고 특히 주방에 어떤 분이 계속 마스크를 턱에 걸친채로 노래부르며 요리하셨어요 그게 다 보여서 좀 불쾌했습니다,2.0
20704411,별,2018.09.21.,,5.0
20704411,이찬란한,2018.06.06.,바쁘지 않은 시간  벨을 눌러 직원을 부르지 않으면 20분이 지나도 빈 식탁에 앉아 있는 손님의 주문을 확인 하지 않는 식당이 있다는게 매우 신기하다,2.0
20704411,Sangwon Nam,2017.02.05.,,3.0
20704411,조용환 Owen,2016.03.16.,,3.0
23302086,사진찍는댕댕이,2022.10.14.,여기 삼겹살 진짜 맛있습니다  여쭤보니 당귀로 숙성하셨다고 하네요 고기와 같이 김치 파김치 콩나물을 구워 먹는데 파김치가 너무 맛있어요  파김치도 직접 숙성하신다고 하는데 이 파김치가 일품입니다 지인 아니고 가족 아니예요 너무 맛있는 집 리뷰 없길래 남깁니다 강추해요 ,5.0
23302086,수수수,2021.10.13.,,5.0
23302086,고모가때려요,2021.01.16.,,5.0
20533039,박계란,2022.10.25.,,5.0
20533039,와우왕,2022.10.10.,부대찌개는 괜찮았던 것 같은데 삼겹살은고기 냄새 났어요ㅠ 두 번 갔을 때 두 번 모두,3.0
20533039,메이져구루메,2022.05.17.,평가 조작아닌가요 부대찌개에서 부대찌개 맛이 하나도 안나네요 그리고 햄추가 안하면 양도 창렬하고 전체적으로 별로입니다,1.0
20533039,은설,2022.02.17.,친절하고 맛있어요 ,5.0
20533039,vivi,2021.04.22.,부대찌개 맛있어요 사장님 너무 친절하시고 최공,5.0
20533039,이진우,2020.12.26.,이사간 후에도 굳이 부대찌게는 여기가서만 먹습니다,5.0
20533039,후후,2020.11.24.,먼저 나온 찬 맛있어서 콩나물 주워먹고 있었더니 아침 안드셨됴 이러고 사장님이 고봉밥 담아주심 ㅠ 첨갔는데 무슨 우리 아빤줄 ㅠ 먹고 있는데 밥 부족하면 말해요 반찬도 녜 왜 사먹어야지 그냥 주려고 하시죠 ㅠㅠ기본 부대찌개 8000원 당연하지만 2인분 이상에 라면 굳이 단가 싼 사리면 아니고 신라면 ㅠ 그것도 심지어 뜯어주심 쏘스윗 밥 포함 16000원에 배터지게 먹고 나와서 얼떨떨 서비스가 맛을 압도하는 식당 엄마 친구가 해주신 밥에 만점드리고 온 느낌 이상 아재입맛 26 여성리뷰 ,5.0
20533039,브로콜라이,2020.10.11.,부대 맛이 진짜 깔끔삼겹도 맛나요,4.0
20533039,상현,2020.06.09.,포장해서 먹었어요 사장님 친절하시고 찌게도 괜춘함,4.0
20533039,엄,2020.04.28.,,1.0
20533039,자영,2019.11.09.,,5.0
20533039,bongs,2019.08.07.,고등학생때 자주 갔던 집사장님이 고등학생이라고 밥도 더 주시고 라면사리도 주셨던 기억에 종종 가는데 항상 맛있습니다늘 번창하시고 건강하세요 사장님,5.0
20533039,서인수,2018.09.25.,,5.0
25497501,이지원,2021.08.23.,짬뽕 진짜 맛있게 먹었어요 칼칼하고 깔끔한 국물 방문해서 먹으면 더 맛있어요ㅎㅎ,5.0
25497501,윤중열,2021.06.04.,일출 다들 귀차니즘으로 일회용용기를 사용하는데 일출은 지금도 재사용 용기를 사용하는군요 환경을 생각하시는 일출 대표님 감사드립니다 더욱 번창하세요,5.0
25497501,구냉,2020.07.20.,한달에 한번 어르신들에게 무료로 식사 대접해주는곳 입니다맛도있고요,5.0
25497501,꽁지태,2019.08.31.,배달 전문점들 위생적으로 만드는지 의문이었는데 여기는 믿어도 될것 같아요 제가 지나가다 봤거든요 깨끗하게 청소된 내부와 위생 복장을 갖추고 요리하는것을 맛은 다른 분들이 평가 해주시겠죠,5.0
25497501,,2018.09.01.,현금결제 천원할인불친절하지도 맛있지도 않았어요 짜장면 짬뽕 일반적인 맛왜 유명하죠,4.0
20412256,I will wait for you,2022.10.17.,우연히 들어가서 먹었는데 정말 맛있었어요 두루치기 단일 메뉴로 장사를 하시는게 납득이 됩니다 정말 잘 먹었어요,5.0
20412256,kimshoot,2022.05.29.,,1.0
20412256,,2021.10.26.,대박맛집,5.0
20412256,,2020.05.27.,여기진ㅋ자맛남,5.0
20412256,앵그리 엥겔지수,2018.06.26.,맛있고 정직한 맛집밥 먹으러 일산오면 꼭 오는집,5.0
23257040,최희두,2018.09.11.,,4.0
23257040,김성준 azki,2017.06.02.,좋아요,4.0
23257040,Soil,2017.01.10.,콜드브루 싸고 양많고 맛있음,4.0
17933629,따님생일축하해,2021.09.06.,맛있어요파불고기제육볶음짱맛있네요한끼식사로남김없이먹을수있어서좋았습니다최고 ㅎ,5.0
20136910,완전허당,2022.12.28.,콩탕이 진짜 고소하고 맛있고요 묵채비빔밥도 묵 그득하게 넣어주셔서 정말 맛있었습니다 반찬도 국내산 재료로 맛있는 집반찬 맛이었습니다 약간의 흠은 유기쌀에 좁쌀을 넣어 밥은 훌륭했지만  공기밥이 반공기정도만 나옵니다 더달라고 말씀드리면 한공기당 천오백원을 받습니다콩탕은 12000원 묵채비빔밥도 만원으로 올라 가격이 조금 비싸져서 별 4개만 줍니다,4.0
20136910,feel,2022.08.30.,콩탕 너무 고소하고 맛있어요 계속 생각나요,5.0
20136910,불주먹,2022.06.25.,콩탕 막국수 묵밥 괜찮고 들깨수제비는 그냥 그랬어요,3.0
20136910,맛집 탐방 덕후,2022.06.21.,언제나 맛있어요 콩탕은 삼삼 고소하니 참 맛나구요 묵밥이랑 들깨수제비 모두 맛있어요 같이 나오는 물김치와 열무김치 올려서 먹으면 행복해지는 맛,5.0
20136910,moo,2021.11.05.,콩국 메밀막국수 맛집,4.0
20136910,목찬수,2021.05.06.,콩탕하고 묵밥 미쳤음양평 맛에 서울 물가라는 평가가 있던데애초에 서울에서는 이 돈 주고 이런 콩탕 못 먹음,5.0
20136910,wisewired,2021.02.13.,콩탕은 여기가 제일입니다 기와집순두부보다 더 맛있습니다,5.0
20136910,wish,2019.08.27.,찬밥 반공기가 곁들여나오는 시골스러운 투박한 맛입니다 맛은 양평맛인데 물가는 서울 물가인 느낌 콩탕 9천원 묵밥 8천원,3.0
25511803,가,2022.10.14.,일단 맛이 없음여기 맛있다는 사람은 어디가든 맛있다 할듯,1.0
25511803,하늘곰,2022.10.12.,식당 여기저기 다녀봤지만 카카오맵 리뷰는 약간 참고만해야지 맹신하면 안됨 음식 맛있고 좋았는데 억까하는 사람들 꽤 있어서 그사람 평균 평점으로 악플러인지 구분하고 봐야됨 ㄹㅇ,5.0
25511803,친절,2022.07.02.,맛있어요 1점은 아닙니다,4.0
25511803,MZ,2022.03.17.,나오는거 오래걸리고 맛도 맹탕걍 주변에서 빨리먹기 좋은 곳 이었는데 갈수록 음식 나오는 속도가 느려지는듯,1.0
25511803,ㅁㅁ,2022.01.23.,역겨운 맛,1.0
25511803,대전사 미카엘,2021.12.03.,오늘 배달앱에서 주문 안되어서 지금 주문 안되냐고 전화로 물어봤는데 우린 거기 배달안하는데요분명 배민앱에는 배달가능이라고뜸 이러더니 탁 전화 끊어버림아니 싸가지 밥말아 쳐드심 장사하기 싫냐 돈벌기싫어 그 싸가지부터 쳐 고치시길,1.0
25511803,ㅅ,2021.09.21.,제가 오래전에 몇번 가봐서 요즘분위기를 몰라서 그러는데 평점이 생각보다 낮네요 새로바뀐 서버 혹은 주인이 많이 불친절한가 봅니다 냉모밀은 맛 없었습니다 그리고 전체적으로 맛이 평이하고 그냥 백종원 프랜차이즈 느낌의 음식적입니다 적당히 맛있고 적당히 가격있고 그냥 먹을거 없을때 가서 먹으면 아쉬운듯이 평타치는 느낌제가 예전에 갔을때의 느낌은 23점 정도 되는거 같습니다 그닥 맛있지도 않아서 2번가고 안갔는데 또 가고 싶은 생각은 없네요,2.0
25511803,블리,2021.06.18.,싼 가격만큼 맛도 별로입니다만 조리 시간이 빨라서 시간이 없을때 이용하기 좋습니다,3.0
25511803,,2021.05.26.,여기서 냉모밀 먹지 마세요 냉동 된 면 해동하지도 않아서 면이 하얗고 딱딱하고 맛 없어요 다음에는 안 그러겠지 하고 재방문했을 때도 똑같았음 아무리 5천원이라고 해도 너무합니다,1.0
25511803,피피,2020.12.26.,완전맛있는데 후기들이 왜이러세요 완전 맛있는데 ㅠㅠ 카카오맵은 서비스가 불친절한거에 억울하신 분들이 후기남기시나봐요 ㅋㅋ 완전 맛있는데 서비스도 괜찬ㅅ음 걱정말고 가세여,5.0
25511803,갯츠비,2020.03.22.,,1.0
25511803,구름,2019.08.17.,억울할정도로 불친절,1.0
25511803,이차식,2018.07.10.,불친절에 면도 제대로 익지않고 두번은 죽어도 안온다,1.0
25511803,태후,2018.07.01.,직원인지 사장인지 알바생인지 매우 불친절함다시는 안옵니다 입맛 떨어짐,1.0
15543898,,2023.01.31.,평점이 좋아서 와봤는데 정말 맛있네요 스시에 진심이신 사장님 존경스럽습니다 사진은 장어지만 관자가 정말 대박이었어요,5.0
15543898,후후,2022.10.05.,분위기 괜찮고 사장님도 엄청 친절하시고 맛있어요,5.0
15543898,냥,2022.08.03.,에피타이저 샐러드 우동도 맛있고 스시도 맛있고 후식으로 나오는 고구마어쩌구도 맛있게 먹었어요 엄마랑 또 가야지,5.0
15543898, 별4개이상은 재방문,2021.01.27.,회는 좋은 것을 쓰지만 흰살생선은 초밥에 어울리는 숙성은 아니었던것 같다 장어가 맛있었다,3.0
15543898,전경옥,2021.01.14.,,5.0
15543898,김홍일,2020.12.31.,,5.0
15543898,겸,2019.12.29.,최고,5.0
23364581,용후,2022.04.12.,이게 뭔 일이라네 기분 좋게 왔는데 무슨 물건 냅둘때마다 던지는듯이 팍팍 냅두고 머라머라 하시고 ㅋㅋ 아저씨보단 예전에 문신있던 형이 젤 좋았어요 그형 어디가셨어요,1.0
23364581,이재용,2020.12.06.,맛은 그럭저럭인데 사장님 말하는게 정 확떨어져서 재방문의사 제로앞접시 하나 필요해서 부탁드렸는데사장님 왈아니요 이 접시로 그냥 드셔야되는거에요,1.0
23364581,Heung 라,2020.10.21.,주방장 바뀌셨나 칼짬뽕 너무 맵네요 숯불닭갈비 하는곳이 별로 없어 가끔갑니다 철판은 철판 전문점에서 숯불만 시켜서 드시는게,3.0
23364581,윤홍,2019.12.17.,친절 개뿔 카운터에 있는 아줌마 드럽게 4가지 없드만,1.0
23364581,뿀,2019.10.31.,다들 친절 하셧지만 ㅠㅠ 너무 매웠어요,5.0
23364581,불기둥,2019.06.05.,닭은보통 칼국수좋음 2+1옛날통닭굿가성비가너무좋음,3.0
25437667,민정,2021.09.07.,지리탕 항상 지리는 곳 ,5.0
25437667,멸린말치,2021.06.21.,쭈꾸미 최고,5.0
25437667,,2020.10.20.,별점 한개도 주기싫은집요즘 코로나로 위생이 더욱 중요한 시기인데손님이 먹다남은 공기밥에 밥을 채워서 다시 내놓는건지공기밥그릇에 고춧가루가 그득히 묻어있어서 정말 입맛이 뚝떨어졌습니다아들이 어제저녁에 먹던걸 넣어놨다가 모르고 내놨다고 하시는데 그렇다해도 이게 말이 됩니까,1.0
25437667,박인호,2019.07.03.,,5.0
23364738,박승철,2023.01.23.,손님 거지같이보는곳 두번가면서 두번다 기분드러웠는데 모든 손님들이 똑같이 느꼈나보네요들어와도  모른척 기분나빠 그냥나가도 모른척 들어가서 말붙여도 모른척참어떻게 장사를 할수있는건지,1.0
23364738,청소요정,2022.10.01.,진짜 제가 참다참다 커피 한 잔 사면서 이렇게 기분 나쁘게 응대하는 곳은 처음이에요자기들 바쁘다고 앞에 손님이 몇 분을 우두커니 서서 기다리든 말든 인사도 안하고 주문도 안 받고 결국 제 앞에 계시던 분 그냥 화나서 가시더라구요사장님 말고 직원분들 진짜 몇년째인지 꾸준하게 일관된 불친절함입니다항상 계시는 남자 두 분 여자 한 분이요저도 서비스직이고 주말엔 눈코뜰새없이 바쁜데 절대 이런 식으로 응대 안해요담에도 또 이런 식이라면 그냥 사장님 계실 때 찾아가서 말씀드려야겠어요,1.0
23364738,delizia,2022.09.10.,몇년째 맛있어요 테이크아웃 가격,5.0
23364738,별점도아까운후기만씀,2022.07.30.,커피를 먹으러가서 굳이 기분나쁜걸 느끼게 해준다능력있는 커피숍이야,1.0
23364738,하이요,2022.05.27.,열번넘게 갔는데 한번도 인사한적이 없음주문하려고 말하면 이따해준다함밀려있음 미리 좀 말하세요,1.0
23364738,Mars,2021.10.03.,여기 알바생들은 사장있으면 열심히 하는척하고 없으면 노가리까고 인사도 안함 커피맛도 예전같지 않음,1.0
23364738,리뷰어,2021.09.26.,직원분이 굉장히 장사에 대한 욕구가 없어보이시네요직접 원두를 로스팅하시느라 힘드신건지 손님에게 불친절함이 느껴지네요,1.0
23364738,루가,2021.05.24.,커피 맛있어서 가긴 하는데직원 완전 불친절해요커피 나왔는지도 얘기 안해서 한참 기다렸는데오래전에 나와있던사가지에요,1.0
23364738,끝까지간다,2020.10.18.,여기 직원들 사장인지 직원인지 기본 예의가 없음사람 한명도 없을때 테이크아웃하러 들어갔는데 어서오세요 감사합니다 또오세요 안녕히가세요 등등 인사말 단 1개도 못들음 지들끼리 떠들고 카드만 휙 받아서 계산하고 내가 다신 여기 가나봐라,1.0
23364738,mnbv,2020.10.04.,테잌아웃커피하면 여기커피는 진짜 인정 참 맛있음+ 오랜만에 사먹었는데 커피가 많이 써졌네요 왜죠 뭔가 볶은지 오래된 커피원두 먹는 느낌,3.0
23364738,바닐라콩,2020.10.03.,테이크아웃이라면 가성비 짱,5.0
23364738,김목인,2020.08.10.,이 근방에서 제일 나음,3.0
23364738,사냥꾼,2020.07.04.,아주 예전에 갔다가 불친절해서 발 끊은곳,1.0
23364738,산골짜기,2020.06.27.,사람의 인심이 변하면 안되는데 원두 종류별로 있어서 좋아했던 곳인데 인심은 점점 야박해짐   인심이 홀쭉해지네요 커피맛은 점점 써지는데 사장님 로스팅 실력이 바뀌는건지 아님 원가 절감을 위해 로스팅을 변화시킨건지 여러모로 아쉬움이 남고 있습니다 다른곳도 미리미리 찾아야겠습니다,2.0
23364738,Mlle,2019.11.17.,불친절 직원들끼리만 신나고 범계에서 젤 불친절 한 곳인듯,1.0
23364738,아름아름,2019.08.05.,라떼 맛집원두를 직접 볶으시더라구요고소한 맛이 그대로 라떼에서 느껴져서 좋아요알바생 분이불친절하시긴 해요00,4.0
23364738,HSH,2019.03.24.,커피맛은 제입에 제일 맛난 동네 커피집불친절 또한 최고인 커피집,1.0
23364738,Choi Dong Sik,2018.03.02.,,4.0
23364738,내챔,2017.11.30.,,3.0
23364738,김성욱,2017.10.08.,커피맛있어요,4.0
23364738,신형철Kris,2017.08.31.,이 근방에서 제일 괜찮은 커피집이라고 생각함,5.0
15510933,박현,2023.01.20.,진한 국물 푸짐한 뼈다귀살 쫄깃한 면발 일산칼국수와 더불어 인생 칼국수 발견,5.0
15510933,,2022.12.20.,대기시간이 길어요그치만 맛있어요 굳 b,5.0
15510933,잉,2022.12.08.,맛은 있는데 사람이 너무 많아요개인적우로는 뼈보다는 비빔이 더 맛있어요,5.0
15510933,4ettywap,2022.11.29.,,5.0
15510933,초보인간,2022.11.18.,애들 입맛입니다 비빔면은 너무 달고 칼국수는 깊은 맛이 없네요,3.0
15510933,다내꺼야감자튀김,2022.10.27.,비빔칼국수 진짜 대박꼬소하고 양념도 맛있어요,5.0
15510933,lllllllllllll,2022.10.24.,담백한 국물임근데 좀 짬면발은 꼬들꼬들하고 고기 부드러움근데 둘 조합이 좋은 지는 잘모르겠음,3.0
15510933,리모,2022.10.16.,크 맛도리,5.0
15510933,한원희,2022.10.14.,칼국수 만두 파주에서 맛있는칼국수,5.0
15510933,JP,2022.10.09.,,5.0
15510933,이유정,2022.09.26.,기대 안하고 갔는데 맛있었어요 대기는 좀 있지만 먹는 순간 기다렸다는 걸 잊었어요,5.0
15510933,syndr,2022.09.04.,추천입니다,5.0
15510933,감자와고구마,2022.08.08.,저는 비빔이 더 맛있었어요뼈칼국수는 떡국에 고기 집어넣은 느낌기다려서 먹으라고 하면 아쉬울 거 같은한번 먹어본걸로 만족해요,4.0
15510933,Yang,2022.07.29.,대기를 좀 하기 했으나맛있었습니다제 위가 작아서 아쉽네요 ㅠㅠ밥 말아먹었어야하는데만두도ㅠㅠ금요일 20분 대기 하였지만만족한 식사였습니다,5.0
15510933,유용환,2022.07.24.,칼국수가 한그릇에 만원이에요근데 양도 많고 맛도 좋습니다대기 공간도 따로 있고아이들이 함께 있으니말씀드리지 않았는데오청양고추를 별도로 빼서 주시네요친절도까지 만점입니다강추,5.0
15510933,누들,2022.06.27.,양도 많았고 사골 육수도 좋았지만 칼국수랑 좀 따로 노는 느낌이었어요돼지 냄새 안난대서 갔는데 같이 간 일행이 냄새난다고 하시더라고요,3.0
15510933,stella,2022.06.21.,완전 진국에 면 김치도 맛있고 회전율도 좋아요 기다려서 먹을만한 맛집입니다,5.0
15510933,서쪽 하늘,2022.06.19.,수타면 이라서 쫄깃쫄깃 거기에 잡내 없이 잘 먹은 돼지뼈 고기비빔칼국수도 맛있어요,5.0
15510933,DH,2022.06.17.,10분 좀 안기다렸는데 맛있어요 생각보다 비빔이 맛있습니다 ,5.0
15510933,열혈마,2022.06.17.,,5.0
15510933,,2022.06.15.,30분 이상 기다려야 한다면 가지 마세요,4.0
15510933,텐테크완,2022.06.12.,맛있어요,5.0
15510933,곱상녀,2022.06.10.,맛있어요ㅡ고소하니좋아요재방문 100,5.0
15510933,됴란,2022.06.06.,돼지고기 베이스의 맑은 국물이라 육향 때문에 호불호가 좀 갈릴것 같아요 저는 맛있었어요등뼈에 고기도 실하게 붙어있고 찍어먹는 소스도 맛있고만두가 특히 너무 맛있었어요 ㅎㅎ,5.0
15510933,별점은 잘 줌,2022.06.02.,누구든 좋아할 맛 좀 짠게 흠이지만 고기 엄청 많고 면에 국물에 어느누구랑 가도 중간은 가는 메뉴,5.0
15510933,박정원,2022.05.13.,대존맛,5.0
15510933,맛다먹,2022.05.02.,기다려서 먹었지만 맛있긴했어요 비빔 칼 만두 전부 맛났음 싫어할수 없는 상상가능한 맛,4.0
15510933,무병무탈무경DJAHIM,2022.04.17.,줄서 먹을 맛도 아니고 화장실도 남녀공용 1칸이라 줄이,2.0
15510933,매생이,2022.03.27.,좀 짜긴한데 맛있어요 직원들도 친절합니다,4.0
15510933,Sol,2022.03.23.,양도 많고 맛있어요 가격 올라서 10000원이라 좀 비싼 감이 있긴 해요,5.0
15510933,Fidel,2022.03.17.,9천원도 비싼 것 같은데 오늘 가보니 1만원 8천원이 적정 가격으로 보임,2.0
15510933,윰,2022.03.06.,웨이팅도 340분정도 주차환경 좋진않지만 주차요원분들 안내해주시니 힘들지않네요  맛도 너무 좋습니다 특히 비빔국수 너무 맛있음ㅜ,5.0
15510933,S Kim,2022.02.26.,실패 불가능한 메뉴,4.0
15510933,암새,2022.02.22.,넘 맛있어요 한번씩 생각나요대기가 꽤 길지만 또 방문할만해요,5.0
15510933,후기,2022.02.21.,절대 줄서서 먹을맛 아님 뼈칼국수는 대기업 육수맛이고 비빔국수는 단맛이 엄청 강한데 쫄면 맛에 가까움뼈칼국수에 있는 고기도 지방이 더 많아서 일부 버림,2.0
15510933,S,2022.02.08.,슴슴허이 조아오,5.0
15510933,포뇨v,2022.01.18.,맛있당 애기들데리고 정신없이 먹었는데도 맛있는거보면,5.0
15510933,콩순이,2021.12.28.,뼈칼국수 처음먹었는데 맛있었어요 따뜻하고 직원분들도 친절하시고 대기실 실내라서 기다리는게 덜 힘들었어요,5.0
15510933,kkang,2021.12.27.,인생뼈칼국수에요 진짜 너무 맛있어서 이마를 탁짚었다구요 또 가고 싶은데 멀어서 못가는중 ㅠㅜㅠㅜ 진짜 교하제면소 분점이라도 생기면 좋겠어요,5.0
15510933,ㅡ,2021.12.26.,뭐하나 빠지는 부분 없이 맛있어요,5.0
15510933,ChaosKim,2021.12.11.,기다려서 먹을 만한 충분한 맛입니다뼈칼국수와 비빔 그리고 육즙의 만두 세트는 꼭 한번 먹어봐야 하는 맛입니다,5.0
15510933,유예나,2021.12.10.,비빔칼국수 맛있어요 쫄깃하고 시원한 맛,5.0
15510933,MY,2021.11.07.,직원들 친절맛있다,5.0
15510933,다섯가지자,2021.11.06.,면 엄청 쫄깃함 가격대도 ㅆㅅㅌㅊ주차장 있음 안내원도 있어서 좋았음양 엄청 많음 뼈칼국수 진리,5.0
15510933,눈누난나,2021.08.29.,뼈칼국수 먹었구요 결론은 보통입니다 면은 탄탄쫄깃합니다 국물맛은 설렁탕 국밥맛이구요돼지 목뼈부분 푹삶은듯 부들부들 했는데 돼지 냄새가 너무나 많이나서 고기는 못 먹었습니다대기실에서 기다리고 먹을 정도는 아닌것 같아요,3.0
15510933,hagrid,2021.08.21.,평범해요 가서 먹을 곳은 아닌,3.0
15510933,짱,2021.08.01.,,4.0
15510933,비셀츠,2021.07.31.,뼈칼국수는 국물이 맛있습니다 비빔은 맛있지만 조금 맵습니다 고기만두는 맛있는데 약간 고기 비린내가 납니다 하지만 전체적으로 깔끔하고 맛있습니다 재방문 의사 있습니다,4.0
15510933,별점 평균이 25인 사람,2021.07.17.,파주에 갈 일 있으면 한번쯤 들릴만 합니다,4.0
15510933,랄라라랄,2021.07.04.,먹을수록 담백하고 자꾸 생각나는 맛 양도 많고 맛있어요,4.0
15510933,제시,2021.05.19.,약간 아쉬운 칼국수 가격 두번째 방문에는 냄새가 좀 질리는 맛,1.0
15510933,나더,2021.05.15.,아너무맛있다 또먹고싶다육수미쳤어요걍면도쫄깃해용여기가려면 차타고 한시간이상가야하는데ㅠ연2회는방문하려고요잊지못해비빔도맛있어요,5.0
15510933,ㅇㅅㅇ,2021.05.12.,특이하긴한데 맛은 그저그럼,3.0
15510933,소마의식극,2021.05.02.,특이하고 새로운 맛  맛있어요,5.0
